order_id,late_delivery_risk,late_delivery_probability,order_date,shipping_date,revenue,order_profit_per_order,delivery_timing_group,shipping_mode,order_region,market,customer_segment,days_for_shipping_real,days_for_shipment_scheduled,shipping_delay_days,quantity,unique_products,unique_categories,order_lines,loss_flag,prediction_030,prediction_040,risk_level,prediction_result_030,prediction_result_040,revenue_at_risk_030,revenue_at_risk_040,profit_at_risk_030,profit_at_risk_040,recommended_action
63215,1,0.2497937057733776,2017-07-11 18:40:00,2017-07-17 18:40:00,1086.70001984,-236.21999933,Late,Standard Class,Northern Europe,Europe,Consumer,6,4,2,6,4,4,5,1,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63216,0,0.2536670514616145,2017-07-11 19:01:00,2017-07-13 19:01:00,772.20000452,297.549993872,Early,Standard Class,Northern Europe,Europe,Consumer,2,4,-2,6,4,4,4,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63217,0,0.3895469335207442,2017-07-11 19:22:00,2017-07-14 19:22:00,720.51000972,293.70000653,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,10,5,5,5,0,1,0,Watch,False Positive,True Negative,720.51000972,0.0,293.70000653,0.0,Review if Capacity Allows
63218,0,0.2730468553336657,2017-07-11 19:43:00,2017-07-15 19:43:00,620.0600128,50.62999724,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,3,2,2,3,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63219,1,0.6553087103025845,2017-07-11 20:04:00,2017-07-16 20:04:00,273.96000672,92.43999863,Late,Second Class,Southern Europe,Europe,Consumer,5,2,3,3,2,2,2,0,1,1,High,True Positive,True Positive,273.96000672,273.96000672,92.43999863,92.43999863,Priority Review
63220,0,0.2751127490249047,2017-07-11 20:25:00,2017-07-17 20:25:00,1166.8700104,350.8700066,Canceled,Standard Class,Western Europe,Europe,Consumer,6,4,2,12,5,5,5,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63222,0,0.3798388267032057,2017-07-11 21:07:00,2017-07-14 21:07:00,263.41999056000003,86.88000106999999,Early,Standard Class,Western Europe,Europe,Corporate,3,4,-1,5,2,2,2,0,1,0,Watch,False Positive,True Negative,263.41999056000003,0.0,86.88000106999999,0.0,Review if Capacity Allows
63223,0,0.382125727698538,2017-07-11 21:28:00,2017-07-15 21:28:00,949.6999894,281.94000032,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,8,4,4,4,0,1,0,Watch,False Positive,True Negative,949.6999894,0.0,281.94000032,0.0,Review if Capacity Allows
63224,1,0.3793747042751467,2017-07-11 21:49:00,2017-07-16 21:49:00,307.3899994,127.38000107,Late,Standard Class,Western Europe,Europe,Corporate,5,4,1,4,2,2,2,0,1,0,Watch,True Positive,False Negative,307.3899994,0.0,127.38000107,0.0,Review if Capacity Allows
63225,1,0.3771128932640911,2017-07-11 22:11:00,2017-07-17 22:11:00,493.3900147,137.87000275,Late,Standard Class,Western Europe,Europe,Consumer,6,4,2,6,2,2,2,0,1,0,Watch,True Positive,False Negative,493.3900147,0.0,137.87000275,0.0,Review if Capacity Allows
63226,0,0.2742549017598181,2017-07-11 22:32:00,2017-07-13 22:32:00,227.93999485,38.86999989,Early,Standard Class,Western Europe,Europe,Consumer,2,4,-2,6,1,1,2,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63227,0,0.2798920197318174,2017-07-11 22:53:00,2017-07-14 22:53:00,576.23000714,218.30000116,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,8,4,4,4,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63229,1,0.3762412132450862,2017-07-11 23:35:00,2017-07-16 23:35:00,808.0300293,107.28999511,Late,Standard Class,Western Europe,Europe,Consumer,5,4,1,7,3,3,4,0,1,0,Watch,True Positive,False Negative,808.0300293,0.0,107.28999511,0.0,Review if Capacity Allows
63230,1,0.7706882731835571,2017-07-11 23:56:00,2017-07-17 23:56:00,367.9400024,126.56000138,Late,Second Class,Western Europe,Europe,Consumer,6,2,4,5,3,3,3,0,1,1,Critical,True Positive,True Positive,367.9400024,367.9400024,126.56000138,126.56000138,Immediate Intervention
63232,1,0.9281752466351368,2017-07-12 00:38:00,2017-07-14 00:38:00,431.9199982,193.87999721,Late,First Class,Western Europe,Europe,Consumer,2,1,1,10,2,2,2,0,1,1,Critical,True Positive,True Positive,431.9199982,431.9199982,193.87999721,193.87999721,Immediate Intervention
63233,0,0.2812726896995168,2017-07-12 00:59:00,2017-07-16 00:59:00,837.31000516,182.549995865,On Time,Standard Class,Western Europe,Europe,Home Office,4,4,0,9,5,5,5,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63234,1,0.3782782421058828,2017-07-12 01:20:00,2017-07-17 01:20:00,1112.8400269,192.1500131,Late,Standard Class,Western Europe,Europe,Corporate,5,4,1,9,4,4,5,0,1,0,Watch,True Positive,False Negative,1112.8400269,0.0,192.1500131,0.0,Review if Capacity Allows
63236,0,0.4480839584486406,2017-07-12 02:02:00,2017-07-12 14:02:00,704.31001664,211.089997705,On Time,Same Day,Western Europe,Europe,Consumer,0,0,0,7,4,4,4,0,1,1,High,False Positive,False Positive,704.31001664,704.31001664,211.089997705,211.089997705,Priority Review
63237,1,0.9539959047555958,2017-07-12 02:23:00,2017-07-14 02:23:00,897.9500122,300.84000397,Late,First Class,Western Europe,Europe,Corporate,2,1,1,9,3,3,3,0,1,1,Critical,True Positive,True Positive,897.9500122,897.9500122,300.84000397,300.84000397,Immediate Intervention
63238,1,0.9543029139910202,2017-07-12 02:44:00,2017-07-14 02:44:00,617.1700058,181.02999878,Late,First Class,Western Europe,Europe,Consumer,2,1,1,5,3,3,4,0,1,1,Critical,True Positive,True Positive,617.1700058,617.1700058,181.02999878,181.02999878,Immediate Intervention
63239,1,0.9540012097582846,2017-07-12 03:05:00,2017-07-14 03:05:00,470.35001379,75.869999888,Late,First Class,Western Europe,Europe,Consumer,2,1,1,4,2,2,3,0,1,1,Critical,True Positive,True Positive,470.35001379,470.35001379,75.869999888,75.869999888,Immediate Intervention
63241,1,0.9500782983516594,2017-07-12 03:47:00,2017-07-14 03:47:00,179.9499969,-173.87000654,Late,First Class,Northern Europe,Europe,Consumer,2,1,1,4,2,2,2,1,1,1,Critical,True Positive,True Positive,179.9499969,179.9499969,-173.87000654,-173.87000654,Immediate Intervention
63242,0,0.2494853785126442,2017-07-12 04:08:00,2017-07-15 04:08:00,1025.1100312,-302.04997249,Early,Standard Class,Northern Europe,Europe,Corporate,3,4,-1,7,4,4,4,1,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63244,1,0.359010432432544,2017-07-12 04:50:00,2017-07-17 04:50:00,611.4600067,-248.99998479000004,Late,Standard Class,Southern Europe,Europe,Consumer,5,4,1,3,2,2,3,1,1,0,Watch,True Positive,False Negative,611.4600067,0.0,-248.99998479000004,0.0,Review if Capacity Allows
63245,0,0.2607288886085118,2017-07-12 05:11:00,2017-07-18 05:11:00,201.95999912,-74.239999295,Canceled,Standard Class,Southern Europe,Europe,Consumer,6,4,2,3,2,2,2,1,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63247,0,0.3829870337534242,2017-07-12 05:53:00,2017-07-15 05:53:00,343.480011,18.910000324,Early,Standard Class,Western Europe,Europe,Corporate,3,4,-1,2,2,2,2,0,1,0,Watch,False Positive,True Negative,343.480011,0.0,18.910000324,0.0,Review if Capacity Allows
63249,1,0.9297030830664484,2017-07-12 06:35:00,2017-07-14 06:35:00,1033.9300232,248.55999566,Late,First Class,Western Europe,Europe,Home Office,2,1,1,8,5,5,5,0,1,1,Critical,True Positive,True Positive,1033.9300232,1033.9300232,248.55999566,248.55999566,Immediate Intervention
63250,1,0.928613563004154,2017-07-12 06:56:00,2017-07-14 06:56:00,382.75,93.66999817,Late,First Class,Western Europe,Europe,Consumer,2,1,1,5,2,2,2,0,1,1,Critical,True Positive,True Positive,382.75,382.75,93.66999817,93.66999817,Immediate Intervention
63252,0,0.2778865099583682,2017-07-12 07:38:00,2017-07-15 07:38:00,334.519989,100.39999771,Early,Standard Class,Western Europe,Europe,Home Office,3,4,-1,5,2,2,2,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63253,0,0.3788709316848161,2017-07-12 07:59:00,2017-07-16 07:59:00,119.9700012,-12.0,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,3,1,1,1,1,1,0,Watch,False Positive,True Negative,119.9700012,0.0,-12.0,0.0,Review if Capacity Allows
63254,1,0.378181704805904,2017-07-12 08:20:00,2017-07-17 08:20:00,584.41000748,220.80000117,Late,Standard Class,Western Europe,Europe,Corporate,5,4,1,9,2,2,4,0,1,0,Watch,True Positive,False Negative,584.41000748,0.0,220.80000117,0.0,Review if Capacity Allows
63256,0,0.3532938439595613,2017-07-12 09:02:00,2017-07-14 09:02:00,465.86001208,72.38999939,Early,Standard Class,Northern Europe,Europe,Consumer,2,4,-2,3,3,3,3,0,1,0,Watch,False Positive,True Negative,465.86001208,0.0,72.38999939,0.0,Review if Capacity Allows
63257,1,0.7467450877828519,2017-07-12 09:23:00,2017-07-15 09:23:00,634.3100052,81.85000324,Late,Second Class,Northern Europe,Europe,Home Office,3,2,1,3,2,2,3,0,1,1,Critical,True Positive,True Positive,634.3100052,634.3100052,81.85000324,81.85000324,Immediate Intervention
63258,0,0.38163412939895,2017-07-12 09:44:00,2017-07-16 09:44:00,407.3700104,146.23999782,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,10,2,2,2,0,1,0,Watch,False Positive,True Negative,407.3700104,0.0,146.23999782,0.0,Review if Capacity Allows
63260,1,0.3763656808970028,2017-07-12 10:26:00,2017-07-18 10:26:00,435.5299988,54.38000107,Late,Standard Class,Western Europe,Europe,Corporate,6,4,2,8,2,2,2,0,1,0,Watch,True Positive,False Negative,435.5299988,0.0,54.38000107,0.0,Review if Capacity Allows
63261,0,0.3768934937696723,2017-07-12 10:47:00,2017-07-14 10:47:00,285.3999939,62.870000839,Early,Standard Class,Western Europe,Europe,Consumer,2,4,-2,6,2,2,2,0,1,0,Watch,False Positive,True Negative,285.3999939,0.0,62.870000839,0.0,Review if Capacity Allows
63262,0,0.2767557289520109,2017-07-12 11:08:00,2017-07-15 11:08:00,947.460022,-687.80996704,Canceled,Standard Class,Western Europe,Europe,Home Office,3,4,-1,6,4,4,4,1,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63263,0,0.3758640686630079,2017-07-12 11:29:00,2017-07-16 11:29:00,970.1400147,11.169999323000008,On Time,Standard Class,Western Europe,Europe,Corporate,4,4,0,11,4,4,5,0,1,0,Watch,False Positive,True Negative,970.1400147,0.0,11.169999323000008,0.0,Review if Capacity Allows
63264,0,0.2707129448225023,2017-07-12 11:50:00,2017-07-17 11:50:00,946.69998922,308.33999638,Canceled,Standard Class,Western Europe,Europe,Corporate,5,4,1,6,3,3,5,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63265,1,0.3493499796198606,2017-07-12 12:11:00,2017-07-18 12:11:00,520.3099976,-339.31000515,Late,Standard Class,Northern Europe,Europe,Consumer,6,4,2,4,3,3,3,1,1,0,Watch,True Positive,False Negative,520.3099976,0.0,-339.31000515,0.0,Review if Capacity Allows
63266,0,0.3838827811649788,2017-07-12 12:32:00,2017-07-14 12:32:00,342.1800079,2.2700004599999986,Early,Standard Class,Western Europe,Europe,Consumer,2,4,-2,2,2,2,2,0,1,0,Watch,False Positive,True Negative,342.1800079,0.0,2.2700004599999986,0.0,Review if Capacity Allows
63267,0,0.2722211405455662,2017-07-12 12:53:00,2017-07-15 12:53:00,849.9099884,85.44999886,Early,Standard Class,Western Europe,Europe,Consumer,3,4,-1,10,3,3,3,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63268,0,0.3751437433216958,2017-07-12 13:14:00,2017-07-16 13:14:00,390.48999786,-18.05999946,On Time,Standard Class,Western Europe,Europe,Consumer,4,4,0,7,2,2,3,1,1,0,Watch,False Positive,True Negative,390.48999786,0.0,-18.05999946,0.0,Review if Capacity Allows
63269,1,0.3815303117016942,2017-07-12 13:35:00,2017-07-17 13:35:00,682.4499969,167.530003032,Late,Standard Class,Western Europe,Europe,Corporate,5,4,1,4,3,3,4,0,1,0,Watch,True Positive,False Negative,682.4499969,0.0,167.530003032,0.0,Review if Capacity Allows
63270,1,0.358274836954695,2017-07-12 13:56:00,2017-07-18 13:56:00,295.49000168,72.27999735,Late,Standard Class,Southern Europe,Europe,Corporate,6,4,2,6,2,2,2,0,1,0,Watch,True Positive,False Negative,295.49000168,0.0,72.27999735,0.0,Review if Capacity Allows
63271,1,0.331208745406799,2017-07-12 14:17:00,2017-07-13 02:17:00,702.980011,238.04999924,Late,Same Day,Western Europe,Europe,Consumer,1,0,1,9,2,2,4,0,1,0,Watch,True Positive,False Negative,702.980011,0.0,238.04999924,0.0,Review if Capacity Allows
63272,0,0.3808243197340755,2017-07-12 14:38:00,2017-07-15 14:38:00,658.67000576,263.37000276,Early,Standard Class,Western Europe,Europe,Corporate,3,4,-1,10,4,4,5,0,1,0,Watch,False Positive,True Negative,658.67000576,0.0,263.37000276,0.0,Review if Capacity Allows
63274,1,0.2726461191666605,2017-07-12 15:21:00,2017-07-17 15:21:00,533.9300232,93.51000022,Late,Standard Class,Western Europe,Europe,Corporate,5,4,1,6,2,2,2,0,0,0,Low,False Negative,False Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63275,1,0.3809912682368958,2017-07-12 15:42:00,2017-07-18 15:42:00,739.5100173999999,-136.96999929000003,Late,Standard Class,Western Europe,Europe,Consumer,6,4,2,7,4,4,4,1,1,0,Watch,True Positive,False Negative,739.5100173999999,0.0,-136.96999929000003,0.0,Review if Capacity Allows
63277,0,0.3484405956656232,2017-07-12 16:24:00,2017-07-15 16:24:00,1174.940033,319.37000657,Early,Standard Class,Southern Europe,Europe,Home Office,3,4,-1,4,2,2,4,0,1,0,Watch,False Positive,True Negative,1174.940033,0.0,319.37000657,0.0,Review if Capacity Allows
63278,0,0.2564530573458533,2017-07-12 16:45:00,2017-07-16 16:45:00,514.8800049,249.5899963,On Time,Standard Class,Southern Europe,Europe,Consumer,4,4,0,6,2,2,2,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63279,1,0.3858484017750149,2017-07-12 17:06:00,2017-07-17 17:06:00,196.18999863,79.83999824,Late,Standard Class,Western Europe,Europe,Consumer,5,4,1,4,2,2,2,0,1,0,Watch,True Positive,False Negative,196.18999863,0.0,79.83999824,0.0,Review if Capacity Allows
63280,1,0.3824734058825808,2017-07-12 17:27:00,2017-07-18 17:27:00,514.7099915,-139.269996613,Late,Standard Class,Western Europe,Europe,Home Office,6,4,2,7,2,2,3,1,1,0,Watch,True Positive,False Negative,514.7099915,0.0,-139.269996613,0.0,Review if Capacity Allows
63281,0,0.3754387723492189,2017-07-12 17:48:00,2017-07-14 17:48:00,299.9899902,-17.10000038,Early,Standard Class,Western Europe,Europe,Corporate,2,4,-2,1,1,1,1,1,1,0,Watch,False Positive,True Negative,299.9899902,0.0,-17.10000038,0.0,Review if Capacity Allows
63283,0,0.2751076842343904,2017-07-12 18:30:00,2017-07-16 18:30:00,129.9900055,61.09999847,On Time,Standard Class,Western Europe,Europe,Corporate,4,4,0,1,1,1,1,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63284,1,0.6449553361444246,2017-07-12 18:51:00,2017-07-17 18:51:00,848.5300141,89.349996559,Late,Second Class,Northern Europe,Europe,Corporate,5,2,3,8,4,4,4,0,1,1,High,True Positive,True Positive,848.5300141,848.5300141,89.349996559,89.349996559,Priority Review
63285,0,0.2516281772563723,2017-07-12 19:12:00,2017-07-18 19:12:00,863.8100128,286.42000195,Canceled,Standard Class,Northern Europe,Europe,Consumer,6,4,2,11,4,4,4,0,0,0,Low,True Negative,True Negative,0.0,0.0,0.0,0.0,Standard Monitoring
63286,1,0.4259726193473233,2017-07-12 19:33:00,2017-07-13 07:33:00,130.67999649,17.88000059,Late,Same Day,Northern Europe,Europe,Corporate,1,0,1,2,2,2,2,0,1,1,High,True Positive,True Positive,130.67999649,130.67999649,17.88000059,17.88000059,Priority Review
63287,0,0.3751456905557301,2017-07-12 19:54:00,2017-07-15 19:54:00,804.9800109800001,256.789996408,Early,Standard Class,Western Europe,Europe,Corporate,3,4,-1,6,3,3,4,0,1,0,Watch,False Positive,True Negative,804.9800109800001,0.0,256.789996408,0.0,Review if Capacity Allows
63288,1,0.9551257616682992,2017-07-12 20:15:00,2017-07-14 20:15:00,1113.4200211,377.930000361,Late,First Class,Western Europe,Europe,Consumer,2,1,1,7,5,5,5,0,1,1,Critical,True Positive,True Positive,1113.4200211,1113.4200211,377.930000361,377.930000361,Immediate Intervention
63289,1,0.9551247590493088,2017-07-12 20:36:00,2017-07-14 20:36:00,304.5800018,149.24999618,Late,First Class,Western Europe,Europe,Corporate,2,1,1,2,2,2,2,0,1,1,Critical,True Positive,True Positive,304.5800018,304.5800018,149.24999618,149.24999618,Immediate Intervention
63290,1,0.954925469782522,2017-07-12 20:57:00,2017-07-14 20:57:00,520.1400069599999,-659.619993231,Late,First Class,Western Europe,Europe,Home Office,2,1,1,6,3,3,3,1,1,1,Critical,True Positive,True Positive,520.1400069599999,520.1400069599999,-659.619993231,-659.619993231,Immediate Intervention
63291,1,0.9535468783694252,2017-07-12 21:18:00,2017-07-14 21:18:00,289.75000762,-50.830001594,Late,First Class,Western Europe,Europe,Corporate,2,1,1,5,1,1,2,1,1,1,Critical,True Positive,True Positive,289.75000762,289.75000762,-50.830001594,-50.830001594,Immediate Intervention
63292,1,0.9539906790059264,2017-07-12 21:39:00,2017-07-14 21:39:00,175.1199951,84.05999756,Late,First Class,Western Europe,Europe,Corporate,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,175.1199951,175.1199951,84.05999756,84.05999756,Immediate Intervention
63293,1,0.9496933932247804,2017-07-12 22:00:00,2017-07-14 22:00:00,486.3099823,111.020002845,Late,First Class,Southern Europe,Europe,Consumer,2,1,1,11,1,1,3,0,1,1,Critical,True Positive,True Positive,486.3099823,486.3099823,111.020002845,111.020002845,Immediate Intervention
63294,1,0.9534946214093428,2017-07-12 22:21:00,2017-07-14 22:21:00,339.980011,106.4100037,Late,First Class,Western Europe,Europe,Home Office,2,1,1,1,1,1,1,0,1,1,Critical,True Positive,True Positive,339.980011,339.980011,106.4100037,106.4100037,Immediate Intervention
63295,1,0.9554101016668984,2017-07-12 22:42:00,2017-07-14 22:42:00,692.8099975399999,58.80000116000002,Late,First Class,Western Europe,Europe,Consumer,2,1,1,12,4,4,5,0,1,1,Critical,True Positive,True Positive,692.8099975399999,692.8099975399999,58.80000116000002,58.80000116000002,Immediate Intervention
63296,1,0.9497221323637276,2017-07-12 23:03:00,2017-07-14 23:03:00,464.33999630000005,180.16000365,Late,First Class,Southern Europe,Europe,Corporate,2,1,1,6,2,2,2,0,1,1,Critical,True Positive,True Positive,464.33999630000005,464.33999630000005,180.16000365,180.16000365,Immediate Intervention
63297,1,0.755614478295971,2017-07-12 23:24:00,2017-07-15 23:24:00,508.30000683,90.90000344,Late,Second Class,Southern Europe,Europe,Consumer,3,2,1,7,4,4,5,0,1,1,Critical,True Positive,True Positive,508.30000683,508.30000683,90.90000344,90.90000344,Immediate Intervention
63298,1,0.7653467716759408,2017-07-12 23:45:00,2017-07-16 23:45:00,298.37000275,111.57999992,Late,Second Class,Western Europe,Europe,Corporate,4,2,2,3,2,2,2,0,1,1,Critical,True Positive,True Positive,298.37000275,298.37000275,111.57999992,111.57999992,Immediate Intervention
63299,1,0.7714136889660286,2017-07-13 00:06:00,2017-07-18 00:06:00,509.0800018,121.14999962,Late,Second Class,Western Europe,Europe,Consumer,5,2,3,7,3,3,3,0,1,1,Critical,True Positive,True Positive,509.0800018,509.0800018,121.14999962,121.14999962,Immediate Intervention
63300,1,0.7717036839903552,2017-07-13 00:27:00,2017-07-19 00:27:00,453.46001054,-17.999994753,Late,Second Class,Western Europe,Europe,Consumer,6,2,4,9,4,4,4,1,1,1,Critical,True Positive,True Positive,453.46001054,453.46001054,-17.999994753,-17.999994753,Immediate Intervention
63301,0,0.7668657336974555,2017-07-13 00:48:00,2017-07-15 00:48:00,842.1300049,218.4300003,On Time,Second Class,Western Europe,Europe,Consumer,2,2,0,12,4,4,4,0,1,1,Critical,False Positive,False Positive,842.1300049,842.1300049,218.4300003,218.4300003,Immediate Intervention
63302,1,0.7675070205253883,2017-07-13 01:09:00,2017-07-16 01:09:00,477.8899918,146.94000245,Late,Second Class,Western Europe,Europe,Corporate,3,2,1,10,3,3,3,0,1,1,Critical,True Positive,True Positive,477.8899918,477.8899918,146.94000245,146.94000245,Immediate Intervention
63303,1,0.7673370836083265,2017-07-13 01:30:00,2017-07-17 01:30:00,844.9200287,-441.86996841,Late,Second Class,Western Europe,Europe,Consumer,4,2,2,8,4,4,4,1,1,1,Critical,True Positive,True Positive,844.9200287,844.9200287,-441.86996841,-441.86996841,Immediate Intervention
